Listing the mapping from points of 1964 dataset to those of 1968 dataset
Matched (499, 196) to point (567, 161) with cost = 63.8122
Matched (499, 197) to point (567, 162) with cost = 63.8122
Matched (499, 198) to point (567, 163) with cost = 63.8122
Matched (498, 198) to point (567, 164) with cost = 63.8122
Matched (498, 199) to point (567, 165) with cost = 63.8122
Matched (498, 199) to point (567, 166) with cost = 63.8122
Matched (498, 200) to point (567, 167) with cost = 63.8122
Matched (498, 201) to point (567, 168) with cost = 65.192
Matched (497, 201) to point (567, 169) with cost = 65.192
Matched (497, 202) to point (567, 170) with cost = 65.7343
Matched (496, 202) to point (567, 171) with cost = 64.3506
Matched (496, 202) to point (566, 171) with cost = 65.7343
Matched (496, 203) to point (566, 172) with cost = 65.7343
Matched (495, 203) to point (566, 173) with cost = 64.8999
Matched (495, 204) to point (565, 173) with cost = 65.7343
Matched (495, 205) to point (565, 173) with cost = 65.7343
Matched (495, 206) to point (565, 174) with cost = 67.1193
Matched (495, 207) to point (565, 175) with cost = 67.1193
Matched (495, 208) to point (565, 176) with cost = 67.1193
Matched (494, 208) to point (565, 177) with cost = 68.5055
Matched (494, 209) to point (565, 178) with cost = 68.5055
Matched (494, 210) to point (565, 179) with cost = 69.8928
Matched (494, 211) to point (565, 180) with cost = 68.5055
Matched (494, 212) to point (564, 180) with cost = 68.5055
Matched (494, 213) to point (564, 181) with cost = 67.1193
Matched (494, 214) to point (563, 181) with cost = 65.7343
Matched (494, 214) to point (562, 181) with cost = 65.192
Matched (494, 215) to point (562, 181) with cost = 63.8122
Matched (494, 216) to point (561, 181) with cost = 63.8122
Matched (493, 216) to point (561, 182) with cost = 65.192
Matched (493, 217) to point (561, 183) with cost = 63.8122
Matched (493, 218) to point (560, 183) with cost = 63.8122
Matched (493, 219) to point (560, 184) with cost = 63.2851
Matched (493, 220) to point (560, 184) with cost = 61.9112
Matched (493, 221) to point (559, 184) with cost = 63.2851
Matched (492, 221) to point (559, 185) with cost = 62.7694
Matched (492, 222) to point (559, 185) with cost = 62.7694
Matched (492, 223) to point (559, 186) with cost = 62.7694
Matched (492, 224) to point (559, 187) with cost = 62.7694
Matched (492, 224) to point (559, 188) with cost = 62.7694
Matched (492, 225) to point (559, 189) with cost = 63.6318
Matched (492, 226) to point (559, 189) with cost = 64.0078
Matched (491, 226) to point (560, 189) with cost = 64.0078
Matched (491, 227) to point (560, 190) with cost = 65.3682
Matched (490, 227) to point (560, 191) with cost = 65.3682
Matched (490, 227) to point (560, 192) with cost = 65.3682
Matched (490, 228) to point (560, 193) with cost = 66.7308
Matched (490, 229) to point (560, 194) with cost = 65.3682
Matched (490, 230) to point (559, 194) with cost = 65.3682
Matched (490, 231) to point (559, 195) with cost = 65.3682
Matched (490, 232) to point (559, 196) with cost = 65.3682
Matched (490, 233) to point (558, 196) with cost = 64.8845
Matched (490, 234) to point (558, 196) with cost = 64.8845
Matched (490, 235) to point (558, 197) with cost = 66.242
Matched (489, 235) to point (558, 198) with cost = 66.242
Matched (489, 235) to point (558, 199) with cost = 64.8845
Matched (489, 236) to point (557, 199) with cost = 64.4127
Matched (489, 237) to point (557, 199) with cost = 65.7647
Matched (488, 237) to point (557, 200) with cost = 65.7647
Matched (488, 238) to point (557, 201) with cost = 65.7647
Matched (488, 238) to point (557, 202) with cost = 65.7647
Matched (488, 239) to point (557, 203) with cost = 65.2993
Matched (487, 239) to point (557, 203) with cost = 65.7419
Matched (486, 239) to point (558, 203) with cost = 64.405
Matched (486, 239) to point (557, 203) with cost = 64.405
Matched (485, 239) to point (557, 204) with cost = 63.9531
Matched (485, 240) to point (557, 205) with cost = 62.6099
Matched (485, 241) to point (556, 205) with cost = 62.1772
Matched (485, 242) to point (556, 206) with cost = 62.6498
Matched (485, 243) to point (556, 207) with cost = 62.6498
Matched (485, 243) to point (556, 208) with cost = 62.6498
Matched (485, 244) to point (556, 209) with cost = 60.9016
Matched (485, 245) to point (555, 209) with cost = 59.5399
Matched (485, 245) to point (554, 209) with cost = 59.5399
Matched (485, 246) to point (554, 210) with cost = 59.5399
Matched (484, 246) to point (554, 211) with cost = 59.5399
Matched (484, 247) to point (554, 212) with cost = 59.5399
Matched (484, 247) to point (554, 213) with cost = 58.1808
Matched (484, 248) to point (553, 213) with cost = 58.1808
Matched (483, 248) to point (553, 214) with cost = 58.6686
Matched (483, 249) to point (553, 215) with cost = 58.6686
Matched (483, 249) to point (553, 216) with cost = 57.3062
Matched (483, 250) to point (552, 216) with cost = 56.4358
Matched (483, 251) to point (551, 216) with cost = 56.4358
Matched (482, 251) to point (550, 216) with cost = 57.3062
Matched (482, 251) to point (550, 216) with cost = 58.6686
Matched (482, 252) to point (550, 217) with cost = 57.3062
Matched (482, 253) to point (549, 217) with cost = 57.3062
Matched (482, 254) to point (549, 218) with cost = 57.3062
Matched (482, 255) to point (548, 218) with cost = 56.4358
Matched (482, 256) to point (547, 218) with cost = 55.0727
Matched (483, 256) to point (546, 218) with cost = 53.7122
Matched (484, 256) to point (545, 218) with cost = 53.7122
Matched (484, 255) to point (545, 218) with cost = 51.9711
Matched (485, 255) to point (544, 218) with cost = 51.9711
Matched (485, 255) to point (544, 219) with cost = 51.4782
Matched (485, 254) to point (544, 219) with cost = 50.1199
Matched (486, 254) to point (543, 219) with cost = 50.1199
Matched (487, 254) to point (543, 220) with cost = 48.7647
Matched (488, 254) to point (542, 220) with cost = 47.4131
Matched (488, 254) to point (541, 220) with cost = 48.3011
Matched (489, 254) to point (541, 220) with cost = 48.3011
Matched (490, 254) to point (541, 221) with cost = 47.4131
Matched (490, 254) to point (540, 221) with cost = 47.4131
Matched (491, 254) to point (540, 222) with cost = 46.0652
Matched (491, 253) to point (539, 222) with cost = 47.4131
Matched (492, 253) to point (539, 223) with cost = 47.4131
Matched (492, 252) to point (539, 224) with cost = 47.4131
Matched (493, 252) to point (538, 224) with cost = 47.8853
Matched (493, 251) to point (538, 225) with cost = 46.5296
Matched (493, 251) to point (537, 225) with cost = 47.8853
Matched (494, 251) to point (537, 226) with cost = 46.5296
Matched (495, 251) to point (536, 226) with cost = 46.5296
Matched (495, 252) to point (536, 227) with cost = 46.5296
Matched (496, 252) to point (536, 228) with cost = 45.1774
Matched (497, 252) to point (535, 228) with cost = 45.1774
Matched (498, 252) to point (535, 229) with cost = 45.1774
Matched (499, 252) to point (534, 229) with cost = 45.1774
Matched (500, 252) to point (534, 230) with cost = 43.8292
Matched (500, 251) to point (533, 230) with cost = 43.8292
Matched (500, 251) to point (533, 231) with cost = 42.4853
Matched (501, 251) to point (532, 231) with cost = 42.4853
Matched (501, 250) to point (532, 232) with cost = 41.1461
Matched (501, 249) to point (531, 232) with cost = 41.5933
Matched (501, 249) to point (531, 233) with cost = 40.2492
Matched (502, 249) to point (530, 233) with cost = 40.2492
Matched (502, 248) to point (530, 234) with cost = 40.2492
Matched (502, 249) to point (529, 234) with cost = 40.2492
Matched (503, 249) to point (529, 235) with cost = 38.9102
Matched (503, 249) to point (528, 235) with cost = 38.9102
Matched (504, 249) to point (528, 236) with cost = 37.5766
Matched (504, 250) to point (527, 236) with cost = 37.5766
Matched (505, 250) to point (527, 237) with cost = 38.9102
Matched (506, 250) to point (527, 238) with cost = 37.5766
Matched (506, 249) to point (526, 238) with cost = 37.1618
Matched (507, 249) to point (526, 238) with cost = 35.8469
Matched (507, 249) to point (525, 238) with cost = 34.9285
Matched (507, 248) to point (524, 238) with cost = 34.9285
Matched (508, 248) to point (524, 239) with cost = 34.5398
Matched (509, 248) to point (524, 239) with cost = 34.5398
Matched (509, 249) to point (523, 239) with cost = 33.2415
Matched (509, 249) to point (522, 239) with cost = 33.2415
Matched (510, 249) to point (521, 239) with cost = 32.311
Matched (510, 249) to point (520, 239) with cost = 32.311
Matched (511, 249) to point (520, 240) with cost = 31.9531
Matched (511, 250) to point (520, 240) with cost = 30.6757
Matched (511, 251) to point (519, 240) with cost = 30.6757
Matched (512, 251) to point (519, 241) with cost = 30.3645
Matched (512, 252) to point (519, 241) with cost = 29.1204
Matched (512, 253) to point (518, 241) with cost = 27.8927
Matched (512, 254) to point (517, 241) with cost = 27.6586
Matched (511, 254) to point (517, 241) with cost = 28.8617
Matched (511, 254) to point (517, 242) with cost = 29.1204
Matched (511, 255) to point (517, 243) with cost = 27.8927
Matched (510, 255) to point (516, 243) with cost = 27.6586
Matched (510, 255) to point (516, 243) with cost = 28.8617
Matched (510, 256) to point (516, 244) with cost = 28.6356
Matched (509, 256) to point (516, 244) with cost = 27.6586
Matched (509, 257) to point (515, 244) with cost = 27.6586
Matched (509, 258) to point (515, 245) with cost = 27.6586
Matched (508, 258) to point (514, 245) with cost = 28.8617
Matched (508, 259) to point (514, 246) with cost = 29.1204
Matched (508, 259) to point (514, 247) with cost = 30.0832
Matched (507, 259) to point (514, 247) with cost = 30.0832
Matched (507, 260) to point (514, 248) with cost = 28.8617
Matched (507, 260) to point (513, 248) with cost = 28.8617
Matched (506, 260) to point (513, 249) with cost = 28.8617
Matched (505, 260) to point (513, 250) with cost = 28.8617
Matched (505, 260) to point (513, 250) with cost = 28.8617
Matched (505, 261) to point (513, 251) with cost = 28.8617
Matched (504, 261) to point (513, 252) with cost = 29.1204
Matched (504, 261) to point (513, 253) with cost = 27.8927
Matched (503, 261) to point (512, 253) with cost = 29.1204
Matched (502, 261) to point (512, 254) with cost = 27.8927
Matched (501, 261) to point (511, 254) with cost = 27.8927
Matched (501, 262) to point (511, 254) with cost = 27.8927
Matched (501, 262) to point (511, 255) with cost = 28.8617
Matched (500, 262) to point (511, 255) with cost = 28.6356
Matched (500, 262) to point (511, 255) with cost = 28.6356
Matched (499, 262) to point (511, 255) with cost = 28.4429
Matched (498, 262) to point (511, 255) with cost = 28.2843
Matched (497, 262) to point (511, 255) with cost = 29.2746
Matched (496, 262) to point (511, 255) with cost = 29.2746
Matched (495, 262) to point (511, 255) with cost = 29.1548
Matched (494, 262) to point (511, 255) with cost = 29.0689
Matched (493, 262) to point (511, 255) with cost = 29.0172
Matched (492, 262) to point (511, 255) with cost = 29
Matched (492, 263) to point (511, 255) with cost = 29.0172
Matched (491, 263) to point (511, 255) with cost = 28.0179
Matched (491, 264) to point (511, 255) with cost = 27.0185
Matched (491, 264) to point (511, 255) with cost = 27
Matched (490, 264) to point (511, 255) with cost = 26
Matched (490, 265) to point (511, 255) with cost = 26
Matched (489, 265) to point (511, 255) with cost = 26.0192
Matched (489, 265) to point (511, 255) with cost = 25.02
Matched (489, 266) to point (511, 255) with cost = 24.0208
Matched (489, 266) to point (511, 255) with cost = 23.0217
Matched (489, 267) to point (511, 255) with cost = 23.0217
Matched (489, 268) to point (511, 255) with cost = 22.0227
Matched (488, 268) to point (511, 255) with cost = 21.0238
Matched (488, 269) to point (511, 255) with cost = 21.0238
Matched (487, 269) to point (511, 255) with cost = 20.025
Matched (486, 269) to point (511, 255) with cost = 20.0998
Matched (486, 270) to point (511, 255) with cost = 19.105
Matched (485, 270) to point (511, 255) with cost = 19.2354
Matched (485, 271) to point (511, 255) with cost = 18.2483
Matched (484, 271) to point (511, 255) with cost = 18.4391
Matched (483, 271) to point (511, 255) with cost = 18.4391
Matched (483, 271) to point (511, 255) with cost = 17.4642
Matched (483, 272) to point (511, 255) with cost = 16.4924
Matched (482, 272) to point (511, 255) with cost = 16.2788
Matched (482, 273) to point (511, 255) with cost = 15.2971
Matched (481, 273) to point (511, 255) with cost = 14.3178
Matched (481, 273) to point (511, 255) with cost = 13.3417
Matched (480, 273) to point (511, 255) with cost = 12.3693
Matched (480, 274) to point (511, 255) with cost = 11.4018
Matched (480, 274) to point (511, 255) with cost = 11.7047
Matched (479, 274) to point (511, 255) with cost = 11.7047
Matched (478, 274) to point (511, 255) with cost = 10.7703
Matched (478, 274) to point (511, 255) with cost = 11.1803
Matched (477, 274) to point (511, 255) with cost = 11.6619
Matched (477, 275) to point (511, 255) with cost = 11.6619
Matched (477, 275) to point (511, 255) with cost = 10.8167
Matched (476, 275) to point (511, 255) with cost = 11.4018
Matched (475, 275) to point (511, 255) with cost = 10.8167
Matched (474, 275) to point (511, 255) with cost = 10
Matched (474, 276) to point (511, 255) with cost = 10
Matched (473, 276) to point (511, 255) with cost = 9.21954
Matched (472, 276) to point (511, 255) with cost = 8.60233
Matched (472, 276) to point (511, 255) with cost = 7.81025
Matched (472, 277) to point (511, 255) with cost = 7.07107
Matched (471, 277) to point (511, 255) with cost = 7.81025
Matched (471, 278) to point (511, 255) with cost = 7.2111
Matched (471, 278) to point (511, 255) with cost = 7.2111
Matched (470, 278) to point (511, 255) with cost = 8.06226
Matched (470, 279) to point (511, 255) with cost = 7.61577
Matched (470, 279) to point (511, 255) with cost = 7.28011
Matched (469, 279) to point (511, 255) with cost = 6.32456
Matched (469, 280) to point (511, 255) with cost = 6.32456
Matched (468, 280) to point (511, 255) with cost = 6.08276
Matched (467, 280) to point (511, 255) with cost = 6.08276
Matched (466, 280) to point (511, 255) with cost = 6
Matched (465, 280) to point (511, 255) with cost = 5
Matched (465, 281) to point (511, 255) with cost = 4
Matched (464, 281) to point (511, 255) with cost = 4.12311
Matched (464, 282) to point (511, 255) with cost = 3.16228
Matched (464, 283) to point (511, 255) with cost = 2.23607
Matched (463, 283) to point (511, 255) with cost = 1.41421
Matched (463, 284) to point (511, 255) with cost = 1
Matched (462, 284) to point (511, 255) with cost = 1
Matched (462, 284) to point (511, 255) with cost = 0
Matched (462, 285) to point (511, 255) with cost = 1.41421
Matched (462, 285) to point (511, 256) with cost = 1.41421
Matched (461, 285) to point (511, 256) with cost = 0
Matched (460, 285) to point (510, 256) with cost = 1.41421
Matched (460, 286) to point (510, 257) with cost = 0
Matched (459, 286) to point (509, 257) with cost = 0
Matched (459, 287) to point (509, 258) with cost = 0
Matched (459, 287) to point (508, 258) with cost = 0
Matched (458, 287) to point (508, 259) with cost = 0
Matched (457, 287) to point (508, 259) with cost = 1
Matched (456, 287) to point (507, 259) with cost = 0
Matched (456, 287) to point (507, 259) with cost = 0
Matched (456, 288) to point (507, 260) with cost = 0
Matched (455, 288) to point (507, 260) with cost = 1
Matched (454, 288) to point (506, 260) with cost = 0
Matched (454, 287) to point (506, 260) with cost = 0
Matched (453, 287) to point (505, 260) with cost = 0
Matched (453, 287) to point (505, 260) with cost = 1
Matched (452, 287) to point (504, 260) with cost = 1.41421
Matched (452, 288) to point (504, 260) with cost = 1
Matched (451, 288) to point (504, 260) with cost = 1.41421
Matched (450, 288) to point (503, 260) with cost = 0
Matched (450, 289) to point (503, 261) with cost = 1
Matched (450, 289) to point (503, 261) with cost = 0
Matched (449, 289) to point (502, 261) with cost = 0
Matched (448, 289) to point (501, 261) with cost = 1.41421
Matched (448, 290) to point (500, 261) with cost = 1.41421
Matched (448, 290) to point (500, 261) with cost = 1
Matched (447, 290) to point (500, 261) with cost = 2
Matched (446, 290) to point (500, 260) with cost = 2
Matched (446, 291) to point (499, 260) with cost = 2
Matched (446, 291) to point (498, 260) with cost = 2
Matched (445, 291) to point (497, 260) with cost = 2
Matched (444, 291) to point (496, 260) with cost = 1.41421
Matched (444, 291) to point (496, 261) with cost = 1.41421
Matched (444, 292) to point (496, 261) with cost = 1
Matched (443, 292) to point (495, 261) with cost = 1
Matched (443, 293) to point (494, 261) with cost = 1
Matched (443, 293) to point (493, 261) with cost = 1
Matched (442, 293) to point (493, 262) with cost = 0
Matched (442, 294) to point (492, 262) with cost = 0
Matched (441, 294) to point (492, 263) with cost = 0
Matched (441, 295) to point (491, 263) with cost = 1.41421
Matched (440, 295) to point (490, 263) with cost = 1.41421
Matched (440, 296) to point (490, 263) with cost = 0
Matched (440, 296) to point (490, 264) with cost = 1.41421
Matched (439, 296) to point (489, 264) with cost = 1
Matched (439, 297) to point (489, 264) with cost = 0
Matched (439, 297) to point (489, 265) with cost = 1
Matched (439, 298) to point (489, 266) with cost = 0
Matched (438, 298) to point (489, 266) with cost = 1
Matched (438, 298) to point (489, 267) with cost = 0
Matched (437, 298) to point (489, 267) with cost = 1.41421
Matched (437, 299) to point (488, 267) with cost = 0
Matched (437, 299) to point (488, 268) with cost = 1.41421
Matched (436, 299) to point (487, 268) with cost = 0
Matched (435, 299) to point (487, 269) with cost = 0
Matched (434, 299) to point (486, 269) with cost = 0
Matched (434, 300) to point (486, 270) with cost = 0
Matched (434, 300) to point (485, 270) with cost = 1.41421
Matched (434, 301) to point (484, 270) with cost = 0
Matched (434, 301) to point (484, 271) with cost = 0
Matched (433, 301) to point (483, 271) with cost = 1
Matched (432, 301) to point (482, 271) with cost = 1.41421
Matched (432, 301) to point (482, 271) with cost = 0
Matched (432, 302) to point (482, 272) with cost = 1.41421
Matched (432, 301) to point (481, 272) with cost = 1
Matched (431, 301) to point (481, 272) with cost = 1.41421
Matched (431, 301) to point (480, 272) with cost = 1
Matched (430, 301) to point (480, 272) with cost = 2.23607
Matched (429, 301) to point (479, 272) with cost = 1.41421
Matched (428, 301) to point (479, 273) with cost = 1
Matched (427, 301) to point (479, 273) with cost = 1
Matched (427, 302) to point (478, 273) with cost = 1.41421
Matched (427, 302) to point (477, 273) with cost = 0
Matched (426, 302) to point (477, 274) with cost = 1
Matched (425, 302) to point (477, 274) with cost = 1.41421
Matched (425, 302) to point (476, 274) with cost = 1.41421
Matched (425, 303) to point (476, 274) with cost = 1.41421
Matched (424, 303) to point (475, 274) with cost = 1
Matched (424, 303) to point (475, 274) with cost = 1
Matched (423, 303) to point (475, 275) with cost = 0
Matched (423, 304) to point (474, 275) with cost = 0
Matched (423, 305) to point (474, 276) with cost = 1
Matched (422, 305) to point (474, 276) with cost = 0
Matched (421, 305) to point (473, 276) with cost = 0
Matched (421, 305) to point (472, 276) with cost = 1
Matched (421, 304) to point (472, 277) with cost = 0
Matched (420, 304) to point (472, 277) with cost = 0
Matched (420, 305) to point (471, 277) with cost = 0
Matched (420, 305) to point (471, 278) with cost = 1
Matched (419, 305) to point (470, 278) with cost = 0
Matched (419, 306) to point (470, 278) with cost = 1
Matched (418, 306) to point (470, 278) with cost = 1.41421
Matched (418, 306) to point (469, 278) with cost = 1
Matched (417, 306) to point (469, 279) with cost = 1
Matched (417, 307) to point (468, 279) with cost = 1.41421
Matched (417, 308) to point (468, 279) with cost = 1.41421
Matched (416, 308) to point (467, 279) with cost = 0
Matched (416, 309) to point (467, 280) with cost = 0
Matched (415, 309) to point (466, 280) with cost = 0
Matched (414, 309) to point (465, 280) with cost = 0
Matched (414, 310) to point (465, 281) with cost = 1.41421
Matched (413, 310) to point (465, 282) with cost = 0
Matched (412, 310) to point (464, 282) with cost = 0
Matched (412, 310) to point (464, 283) with cost = 0
Matched (412, 311) to point (463, 283) with cost = 0
Matched (412, 311) to point (463, 284) with cost = 0
Matched (411, 311) to point (462, 284) with cost = 0
Matched (410, 311) to point (462, 284) with cost = 1
Matched (410, 312) to point (461, 284) with cost = 1.41421
Matched (409, 312) to point (461, 284) with cost = 1
Matched (408, 312) to point (461, 285) with cost = 1
Matched (407, 312) to point (461, 286) with cost = 1.41421
Matched (407, 313) to point (461, 286) with cost = 1.41421
Matched (406, 313) to point (461, 287) with cost = 1.41421
Matched (405, 313) to point (460, 287) with cost = 0
Matched (404, 313) to point (459, 287) with cost = 1
Matched (403, 313) to point (459, 288) with cost = 1.41421
Matched (403, 313) to point (459, 288) with cost = 1
Matched (403, 314) to point (458, 288) with cost = 1
Matched (403, 313) to point (457, 288) with cost = 1
Matched (403, 313) to point (456, 288) with cost = 1.41421
Matched (402, 313) to point (455, 288) with cost = 1
Matched (401, 313) to point (455, 288) with cost = 0
Matched (400, 313) to point (455, 288) with cost = 1.41421
Matched (400, 312) to point (455, 287) with cost = 0
Matched (400, 311) to point (454, 287) with cost = 0
Matched (400, 310) to point (453, 287) with cost = 1
Matched (400, 309) to point (452, 287) with cost = 0
Matched (399, 309) to point (452, 287) with cost = 1.41421
Matched (398, 309) to point (451, 287) with cost = 0
Matched (398, 308) to point (451, 288) with cost = 1
Matched (398, 307) to point (451, 288) with cost = 0
Matched (398, 306) to point (450, 288) with cost = 1.41421
Matched (397, 306) to point (449, 288) with cost = 1.41421
Matched (396, 306) to point (449, 288) with cost = 1.41421
Matched (396, 307) to point (448, 288) with cost = 0
Matched (396, 307) to point (448, 289) with cost = 1
Matched (396, 308) to point (448, 289) with cost = 1.41421
Matched (395, 308) to point (447, 289) with cost = 1
Matched (394, 308) to point (447, 290) with cost = 1
Matched (393, 308) to point (446, 290) with cost = 0
Matched (393, 307) to point (446, 290) with cost = 1
Matched (393, 307) to point (446, 290) with cost = 1.41421
Matched (392, 307) to point (445, 290) with cost = 1.41421
Matched (391, 307) to point (445, 290) with cost = 0
Matched (391, 306) to point (445, 291) with cost = 0
Matched (391, 306) to point (444, 291) with cost = 1
Matched (390, 306) to point (444, 292) with cost = 0
Matched (390, 307) to point (444, 292) with cost = 1
Matched (389, 307) to point (444, 292) with cost = 0
Matched (389, 307) to point (443, 292) with cost = 1.41421
Matched (388, 307) to point (442, 292) with cost = 1
Matched (387, 307) to point (442, 293) with cost = 1
Matched (386, 307) to point (441, 293) with cost = 1.41421
Matched (386, 306) to point (441, 293) with cost = 0
Matched (385, 306) to point (441, 294) with cost = 1.41421
Matched (384, 306) to point (440, 294) with cost = 0
Matched (384, 305) to point (440, 295) with cost = 1.41421
Matched (383, 305) to point (439, 295) with cost = 1
Matched (383, 304) to point (439, 296) with cost = 0
Matched (383, 304) to point (439, 296) with cost = 1
Matched (382, 304) to point (439, 296) with cost = 0
Matched (381, 304) to point (439, 297) with cost = 1
Matched (381, 304) to point (438, 297) with cost = 1.41421
Matched (381, 303) to point (438, 297) with cost = 0
Matched (380, 303) to point (438, 298) with cost = 1
Matched (379, 303) to point (437, 298) with cost = 0
Matched (379, 302) to point (437, 298) with cost = 0
Matched (378, 302) to point (437, 299) with cost = 1
Matched (377, 302) to point (436, 299) with cost = 0
Matched (376, 302) to point (436, 299) with cost = 0
Matched (375, 302) to point (435, 299) with cost = 1.41421
Matched (374, 302) to point (435, 300) with cost = 1
Matched (373, 302) to point (435, 300) with cost = 0
Matched (373, 301) to point (434, 300) with cost = 1
Matched (373, 301) to point (434, 301) with cost = 0
Matched (372, 301) to point (434, 301) with cost = 1
Matched (371, 301) to point (433, 301) with cost = 0
Matched (371, 300) to point (433, 301) with cost = 1
Matched (370, 300) to point (433, 301) with cost = 0
Matched (370, 299) to point (432, 301) with cost = 1
Matched (369, 299) to point (432, 302) with cost = 0
Matched (369, 299) to point (432, 302) with cost = 1.41421
Matched (368, 299) to point (431, 302) with cost = 1
Matched (367, 299) to point (431, 302) with cost = 1
Matched (366, 299) to point (431, 302) with cost = 1
Matched (365, 299) to point (430, 302) with cost = 1
Matched (364, 299) to point (429, 302) with cost = 1
Matched (363, 299) to point (429, 301) with cost = 0
Matched (362, 299) to point (428, 301) with cost = 0
Matched (361, 299) to point (427, 301) with cost = 0
Matched (360, 299) to point (427, 302) with cost = 0
Matched (359, 299) to point (427, 302) with cost = 1
Matched (358, 299) to point (426, 302) with cost = 0
Matched (358, 298) to point (426, 302) with cost = 0
Matched (357, 298) to point (425, 302) with cost = 1
Matched (357, 298) to point (425, 303) with cost = 0
Matched (356, 298) to point (425, 303) with cost = 1
Matched (356, 297) to point (425, 303) with cost = 0
Matched (355, 297) to point (424, 303) with cost = 1
Matched (354, 297) to point (424, 304) with cost = 1.41421
Matched (354, 296) to point (424, 304) with cost = 0
Matched (353, 296) to point (423, 304) with cost = 1.41421
Matched (353, 296) to point (422, 304) with cost = 0
Matched (352, 296) to point (422, 305) with cost = 0
Matched (351, 296) to point (421, 305) with cost = 1
Matched (350, 296) to point (420, 305) with cost = 1.41421
Matched (350, 295) to point (420, 305) with cost = 1
Matched (350, 295) to point (420, 305) with cost = 1
Matched (349, 295) to point (420, 306) with cost = 1
Matched (348, 295) to point (420, 306) with cost = 1.41421
Matched (348, 294) to point (420, 306) with cost = 0
Matched (347, 294) to point (419, 306) with cost = 1.41421
Matched (347, 294) to point (419, 307) with cost = 1
Matched (346, 294) to point (418, 307) with cost = 1
Matched (345, 294) to point (417, 307) with cost = 1
Matched (344, 294) to point (417, 308) with cost = 0
Matched (343, 294) to point (417, 308) with cost = 0
Matched (343, 294) to point (416, 308) with cost = 1.41421
Matched (343, 293) to point (415, 308) with cost = 0
Matched (342, 293) to point (415, 309) with cost = 0
Matched (342, 292) to point (414, 309) with cost = 1.41421
Matched (341, 292) to point (413, 309) with cost = 0
Matched (341, 292) to point (413, 310) with cost = 0
Matched (341, 291) to point (412, 310) with cost = 1
Matched (340, 291) to point (411, 310) with cost = 1.41421
Matched (340, 291) to point (411, 310) with cost = 1
Matched (339, 291) to point (411, 311) with cost = 1
Matched (338, 291) to point (410, 311) with cost = 0
Matched (337, 291) to point (410, 311) with cost = 0
Matched (336, 291) to point (410, 312) with cost = 1
Matched (335, 291) to point (410, 312) with cost = 0
Matched (334, 291) to point (409, 312) with cost = 0
Matched (333, 291) to point (408, 312) with cost = 1
Matched (333, 291) to point (408, 312) with cost = 1.41421
Matched (333, 290) to point (408, 313) with cost = 0
Matched (332, 290) to point (407, 313) with cost = 0
Matched (332, 290) to point (406, 313) with cost = 0
Matched (331, 290) to point (405, 313) with cost = 0
Matched (331, 290) to point (404, 313) with cost = 0
Matched (331, 289) to point (403, 313) with cost = 1
Matched (330, 289) to point (403, 314) with cost = 0
Matched (330, 288) to point (403, 314) with cost = 1.41421
Matched (330, 288) to point (402, 314) with cost = 1.41421
Matched (329, 288) to point (402, 314) with cost = 1
Matched (328, 288) to point (402, 314) with cost = 1
Matched (327, 288) to point (401, 314) with cost = 1
Matched (327, 287) to point (400, 314) with cost = 1
Matched (326, 287) to point (400, 313) with cost = 1.41421
Matched (326, 287) to point (399, 313) with cost = 1.41421
Matched (325, 287) to point (399, 313) with cost = 1
Matched (325, 286) to point (399, 312) with cost = 1
Matched (324, 286) to point (399, 311) with cost = 1
Matched (323, 286) to point (399, 310) with cost = 2.23607
Matched (323, 285) to point (398, 310) with cost = 1.41421
Matched (322, 285) to point (398, 310) with cost = 1
Matched (322, 284) to point (398, 310) with cost = 2.23607
Matched (321, 284) to point (397, 310) with cost = 2.23607
Matched (321, 283) to point (397, 309) with cost = 3.60555
Matched (320, 283) to point (396, 309) with cost = 3.60555
Matched (320, 282) to point (395, 309) with cost = 2.23607
Matched (319, 282) to point (395, 308) with cost = 2.23607
Matched (319, 281) to point (394, 308) with cost = 2.23607
Matched (318, 281) to point (394, 308) with cost = 2
Matched (317, 281) to point (394, 308) with cost = 1
Matched (316, 281) to point (394, 308) with cost = 0
Matched (316, 280) to point (394, 308) with cost = 0
Matched (315, 280) to point (393, 308) with cost = 0
Matched (314, 280) to point (393, 307) with cost = 1
Matched (314, 279) to point (392, 307) with cost = 0
Matched (313, 279) to point (392, 307) with cost = 1.41421
Matched (312, 279) to point (392, 306) with cost = 0
Matched (312, 278) to point (391, 306) with cost = 0
Matched (312, 277) to point (391, 306) with cost = 1
Matched (312, 276) to point (390, 306) with cost = 0
Matched (312, 275) to point (390, 306) with cost = 2
Matched (311, 275) to point (390, 305) with cost = 2
Matched (310, 275) to point (389, 305) with cost = 2.23607
Matched (309, 275) to point (388, 305) with cost = 2
Matched (309, 274) to point (388, 305) with cost = 2
Matched (308, 274) to point (387, 305) with cost = 2
Matched (308, 273) to point (386, 305) with cost = 0
Matched (307, 273) to point (386, 306) with cost = 0
Matched (307, 272) to point (385, 306) with cost = 1
Matched (307, 271) to point (385, 306) with cost = 0
Matched (306, 271) to point (384, 306) with cost = 1.41421
Matched (306, 270) to point (383, 306) with cost = 1
Matched (306, 270) to point (383, 306) with cost = 1
Matched (305, 270) to point (383, 305) with cost = 1.41421
Matched (304, 270) to point (382, 305) with cost = 1
